Unnamed: 0,Eepi,Kepi,Kstroma,eyelid-pressure,thickness_central 1d,thickness_central 4d,thickness_midperi 1d,thickness_midperi 4d,power_eye 1d,power_eye 4d,R_n 1d,R_n 4d,error
365,0.0007624497659531326,4.510143053494845e-06,0.004130008957644,0.00020807229820325602,-0.005640079473093404,-0.006760098389681911,0.001311764322489764,0.0014194327628179737,-1.6496410957610905,-1.6122832953836266,7.893212918212796,7.886322653940283,183.79401631229356
366,0.0013067403039978538,2.950029744205352e-06,0.0014736521164219864,0.00015628676064288885,-0.004060044973738561,,0.0006315847036881816,,-1.455615024923972,,7.857557323234523,,
367,0.0010676045215476508,5.350841332451806e-06,0.0012861190033812155,0.00022720554387328724,-0.0050100579032389125,-0.005600064390205543,0.0012264162210283494,0.0011450209438335912,-1.4999198427029015,-1.4546528153820688,7.865670678531582,7.857381303537425,214.87856619815747
368,0.0008517031111661103,3.626522792254637e-06,0.002188326827073048,0.0002170152658565181,-0.005560067134660077,-0.006720085953052353,0.0012316582303320278,0.001471980671938898,-1.7207493047856275,-1.7165758691755784,7.906361425295726,7.905588511944876,184.7613904565887
369,0.000974350981100638,2.3100039723067533e-06,0.001207943289474927,0.0002450192929477735,-0.005440051117997523,-0.006900072274465055,0.0010662076180283503,0.0015848887615163634,-1.7815903412596157,-1.8817050357719864,7.917646269963208,7.936285906929189,182.1968676831515
370,0.0010042555774227154,1.98468712772259e-06,0.002476260949447276,0.00024773714149865154,-0.005210043597397948,-0.006780063554865233,0.0009677266643817323,0.0014732688233458427,-1.7013984360614103,-1.8411631543211016,7.902778950139028,7.9287271409531055,188.80256582922706
371,0.0013898620626764287,7.65212845998142e-07,0.0012952359934558257,0.00014366348142011518,-0.003160027678942627,,0.0003085790163875335,,-1.1704289824354603,,7.80573038015307,,
372,0.0009018347449724928,4.351104578579727e-06,0.0029741021327654225,0.00016126857086708256,-0.004730057277088542,-0.005520068069797164,0.0009178405135895629,0.0009217904121645928,-1.541105815651214,-1.5482666125563327,7.873227934578492,7.874543358642924,225.87771695344918
373,0.0014199691482285686,1.6044664328869482e-06,0.0012260824757310258,0.000144600051166516,-0.0036400380990785283,,0.000438570272319215,,-1.3374671471340065,,7.836003004545219,,
374,0.0013179024367627307,5.243408571386882e-06,0.0022599652172073325,0.0002435066227797018,-0.004230052788540883,-0.004720057511862691,0.0009664379516383659,0.0007419172277494807,-1.2146975193597243,-1.1786898180396008,7.813730442334501,7.8072220072963825,249.74248816476756
