*Step  = 1
*Time  = 0.1
*Data  = x;y;z
5,0,2.91614,0
6,2.83211,2.45265,6.13237e-06
7,5.08564,1.17547,3.02286e-06
11,6.19481,-0.00404172,1.32323e-06
712,0.00545118,2.9127,6.06592e-06
713,0.0101144,2.91114,6.09142e-06
714,0.0145611,2.91043,6.10856e-06
715,0.0190623,2.91002,6.12136e-06
716,0.0236237,2.90973,6.13189e-06
717,0.0282406,2.90954,6.14094e-06
718,0.0329112,2.9094,6.14894e-06
719,0.037635,2.9093,6.15615e-06
720,0.0424095,2.90923,6.16278e-06
721,0.0472346,2.90918,6.16894e-06
722,0.0521092,2.90915,6.17476e-06
723,0.0570321,2.90912,6.18031e-06
724,0.0620032,2.9091,6.18566e-06
725,0.0670207,2.90908,6.19088e-06
726,0.072084,2.90906,6.19599e-06
727,0.0771932,2.90904,6.20103e-06
728,0.0823476,2.90902,6.20604e-06
729,0.0875462,2.90899,6.21103e-06
730,0.0927898,2.90896,6.21601e-06
731,0.0980771,2.90892,6.221e-06
732,0.103409,2.90889,6.22601e-06
733,0.108785,2.90884,6.23105e-06
734,0.114206,2.90879,6.23612e-06
735,0.119669,2.90873,6.24123e-06
736,0.125179,2.90867,6.24638e-06
737,0.130732,2.90861,6.25157e-06
738,0.13633,2.90853,6.25681e-06
739,0.141974,2.90846,6.2621e-06
740,0.147662,2.90838,6.26744e-06
741,0.153395,2.90828,6.27282e-06
742,0.159174,2.90819,6.27826e-06
743,0.164999,2.90809,6.28374e-06
744,0.170872,2.90798,6.28927e-06
745,0.176791,2.90786,6.29484e-06
746,0.182758,2.90775,6.30045e-06
747,0.188772,2.90762,6.30611e-06
748,0.194833,2.90749,6.31182e-06
749,0.200943,2.90736,6.31757e-06
750,0.207101,2.90721,6.32335e-06
751,0.213308,2.90707,6.32917e-06
752,0.219565,2.90691,6.33503e-06
753,0.225871,2.90674,6.34092e-06
754,0.232227,2.90659,6.34685e-06
755,0.238633,2.90642,6.3528e-06
756,0.24509,2.90623,6.35877e-06
757,0.251597,2.90605,6.36478e-06
758,0.258158,2.90587,6.37081e-06
759,0.264769,2.90566,6.37686e-06
760,0.271434,2.90546,6.38293e-06
761,0.278154,2.90525,6.38901e-06
762,0.284926,2.90504,6.39511e-06
763,0.291752,2.90482,6.40123e-06
764,0.298633,2.90459,6.40736e-06
765,0.30557,2.90436,6.4135e-06
766,0.312563,2.90412,6.41965e-06
767,0.31961,2.90387,6.42581e-06
768,0.326716,2.90362,6.43198e-06
769,0.333877,2.90336,6.43816e-06
770,0.341098,2.90309,6.44433e-06
771,0.348376,2.90281,6.45052e-06
772,0.355711,2.90252,6.45673e-06
773,0.363106,2.90223,6.46293e-06
774,0.370561,2.90194,6.46913e-06
775,0.378076,2.90163,6.47534e-06
776,0.385651,2.90131,6.48156e-06
