*Step  = 1
*Time  = 0.1
*Data  = x;y;z
12,4.76608,5.04182,-0.000250227
13,0,6.40187,0
1297,4.73171,5.07111,-0.000433111
1298,4.69746,5.09991,-0.000412096
1299,4.66327,5.1282,-0.000384821
1300,4.62921,5.156,-0.000362669
1301,4.59532,5.1833,-0.000343671
1302,4.56161,5.21012,-0.000327049
1303,4.5281,5.23644,-0.000312301
1304,4.49481,5.26231,-0.000298918
1305,4.46175,5.2877,-0.000286661
1306,4.42892,5.31264,-0.000275302
1307,4.39631,5.33715,-0.000264622
1308,4.36393,5.36121,-0.000254485
1309,4.33177,5.38484,-0.000244803
1310,4.29982,5.40804,-0.000235649
1311,4.26806,5.43083,-0.000226684
1312,4.23649,5.45319,-0.000217455
1313,4.20499,5.47512,-0.000210492
1314,4.17363,5.49663,-0.000203007
1315,4.1424,5.51773,-0.000195819
1316,4.11131,5.53842,-0.000188939
1317,4.08035,5.55871,-0.000182347
1318,4.04951,5.57859,-0.000176029
1319,4.01879,5.59807,-0.000169974
1320,3.98818,5.61716,-0.000164138
1321,3.95769,5.63586,-0.000158515
1322,3.92731,5.65417,-0.000153134
1323,3.89703,5.67209,-0.000147985
1324,3.86687,5.68963,-0.000143013
1325,3.8368,5.70679,-0.000138204
1326,3.80685,5.72358,-0.00013362
1327,3.777,5.73999,-0.000129132
1328,3.74725,5.75603,-0.000124833
1329,3.71761,5.77172,-0.000120696
1330,3.68808,5.78705,-0.000116656
1331,3.65866,5.80201,-0.000112781
1332,3.62935,5.81664,-0.000109026
1333,3.60014,5.83091,-0.000105377
1334,3.57105,5.84484,-0.000101838
1335,3.54207,5.85843,-9.84371e-05
1336,3.51322,5.8717,-9.51201e-05
1337,3.48448,5.88463,-9.18754e-05
1338,3.45586,5.89725,-8.87221e-05
1339,3.42737,5.90955,-8.5682e-05
1340,3.399,5.92154,-8.27095e-05
1341,3.37075,5.93323,-7.97845e-05
1342,3.34264,5.94462,-7.69437e-05
1343,3.31466,5.95571,-7.42043e-05
1344,3.28681,5.96651,-7.14867e-05
1345,3.25909,5.97704,-6.8853e-05
1346,3.23152,5.98728,-6.62766e-05
1347,3.20407,5.99725,-6.3763e-05
1348,3.17677,6.00696,-6.1303e-05
1349,3.1496,6.0164,-5.88802e-05
1350,3.12258,6.02559,-5.65374e-05
1351,3.09571,6.03453,-5.42431e-05
1352,3.06898,6.04323,-5.19994e-05
1353,3.0424,6.05168,-4.97942e-05
1354,3.01596,6.05991,-4.76546e-05
1355,2.98967,6.06791,-4.55643e-05
1356,2.96354,6.07569,-4.35001e-05
1357,2.93756,6.08325,-4.1519e-05
1358,2.91172,6.0906,-3.95745e-05
1359,2.88605,6.09775,-3.76637e-05
1360,2.86052,6.1047,-3.58213e-05
1361,2.83516,6.11145,-3.4014e-05
1362,2.80994,6.11801,-3.22609e-05
1363,2.78489,6.1244,-3.05577e-05
1364,2.75999,6.1306,-2.88936e-05
1365,2.73524,6.13663,-2.72769e-05
1366,2.71066,6.1425,-2.57118e-05
1367,2.68624,6.14819,-2.41902e-05
1368,2.66197,6.15374,-2.27162e-05
1369,2.63786,6.15913,-2.12845e-05
1370,2.61391,6.16438,-1.99122e-05
1371,2.59012,6.16947,-1.85739e-05
1372,2.56649,6.17443,-1.72742e-05
1373,2.54303,6.17926,-1.6032e-05
1374,2.51972,6.18395,-1.48238e-05
1375,2.49656,6.18852,-1.36672e-05
1376,2.47358,6.19297,-1.25492e-05
1377,2.45074,6.19729,-1.14734e-05
1378,2.42807,6.20151,-1.04415e-05
1379,2.40556,6.20562,-9.44917e-06
1380,2.3832,6.20963,-8.50272e-06
1381,2.36101,6.21352,-7.58715e-06
1382,2.33896,6.21732,-6.71231e-06
1383,2.31708,6.22103,-5.87803e-06
1384,2.29535,6.22463,-5.07952e-06
1385,2.27378,6.22816,-4.31915e-06
1386,2.25236,6.2316,-3.59479e-06
1387,2.2311,6.23495,-2.90043e-06
1388,2.21,6.23823,-2.24362e-06
1389,2.18905,6.24143,-1.61499e-06
1390,2.16825,6.24454,-1.02753e-06
1391,2.14759,6.2476,-4.62812e-07
1392,2.1271,6.25058,7.57461e-08
1393,2.10675,6.25349,5.74984e-07
1394,2.08655,6.25634,1.05341e-06
1395,2.0665,6.25912,1.50088e-06
1396,2.04661,6.26185,1.93079e-06
1397,2.02685,6.26451,2.32465e-06
1398,2.00724,6.26712,2.70039e-06
1399,1.98778,6.26967,3.05623e-06
1400,1.96847,6.27217,3.37999e-06
1401,1.94929,6.27462,3.69189e-06
1402,1.93026,6.27702,3.9791e-06
1403,1.91136,6.27937,4.24825e-06
1404,1.89262,6.28167,4.50035e-06
1405,1.87401,6.28392,4.72567e-06
1406,1.85554,6.28613,4.93474e-06
1407,1.8372,6.2883,5.13476e-06
1408,1.81902,6.29043,5.31915e-06
1409,1.80095,6.2925,5.48791e-06
1410,1.78303,6.29455,5.63747e-06
1411,1.76524,6.29655,5.77128e-06
1412,1.74758,6.29852,5.8991e-06
1413,1.73005,6.30046,6.01275e-06
1414,1.71266,6.30235,6.11496e-06
1415,1.6954,6.30421,6.19969e-06
1416,1.67827,6.30604,6.27532e-06
1417,1.66126,6.30783,6.34927e-06
1418,1.64438,6.3096,6.40371e-06
1419,1.62764,6.31132,6.449e-06
1420,1.61101,6.31302,6.4955e-06
1421,1.59451,6.31469,6.52946e-06
1422,1.57814,6.31633,6.54624e-06
1423,1.56188,6.31794,6.56068e-06
1424,1.54575,6.31952,6.57404e-06
1425,1.52974,6.32107,6.56947e-06
1426,1.51385,6.3226,6.57132e-06
1427,1.49808,6.32409,6.56322e-06
1428,1.48243,6.32557,6.54352e-06
1429,1.46691,6.32703,6.52059e-06
1430,1.45149,6.32844,6.49315e-06
1431,1.43619,6.32985,6.46302e-06
1432,1.421,6.33122,6.42449e-06
1433,1.40594,6.33257,6.38581e-06
1434,1.39097,6.3339,6.34649e-06
1435,1.37613,6.3352,6.29021e-06
1436,1.3614,6.33649,6.24353e-06
1437,1.34678,6.33775,6.18374e-06
1438,1.33227,6.33899,6.12036e-06
1439,1.31786,6.34021,6.06304e-06
1440,1.30357,6.34141,5.99681e-06
1441,1.28939,6.34259,5.92886e-06
1442,1.27531,6.34375,5.86102e-06
1443,1.26134,6.34489,5.78628e-06
1444,1.24748,6.34601,5.71461e-06
1445,1.23371,6.3471,5.63765e-06
1446,1.22005,6.34819,5.55682e-06
1447,1.2065,6.34926,5.47444e-06
1448,1.19305,6.35029,5.39577e-06
1449,1.1797,6.35132,5.31295e-06
1450,1.16645,6.35233,5.22349e-06
1451,1.1533,6.35333,5.1324e-06
1452,1.14024,6.3543,5.05268e-06
1453,1.12729,6.35527,4.96112e-06
1454,1.11445,6.3562,4.87031e-06
1455,1.10169,6.35713,4.78698e-06
1456,1.08903,6.35805,4.68988e-06
1457,1.07647,6.35894,4.59742e-06
1458,1.064,6.35982,4.50672e-06
1459,1.05162,6.36068,4.41536e-06
1460,1.03934,6.36154,4.3154e-06
1461,1.02715,6.36237,4.22204e-06
1462,1.01506,6.36319,4.13417e-06
1463,1.00305,6.36399,4.0341e-06
1464,0.991142,6.36478,3.93704e-06
1465,0.979312,6.36556,3.85143e-06
1466,0.967586,6.36633,3.75165e-06
1467,0.955941,6.36708,3.65402e-06
1468,0.944382,6.36781,3.56441e-06
1469,0.932914,6.36854,3.46638e-06
1470,0.921532,6.36925,3.37095e-06
1471,0.910237,6.36995,3.27672e-06
1472,0.899029,6.37063,3.17953e-06
1473,0.887904,6.3713,3.08582e-06
1474,0.876864,6.37196,2.99255e-06
1475,0.865908,6.37262,2.9004e-06
1476,0.855034,6.37326,2.80516e-06
1477,0.844244,6.37387,2.71011e-06
1478,0.833534,6.37449,2.61751e-06
1479,0.822908,6.3751,2.52544e-06
1480,0.81236,6.37569,2.43092e-06
1481,0.801894,6.37627,2.33863e-06
1482,0.791507,6.37683,2.24968e-06
1483,0.781198,6.37739,2.15972e-06
1484,0.770968,6.37794,2.06395e-06
1485,0.760816,6.37848,1.97367e-06
1486,0.750741,6.37901,1.88744e-06
1487,0.740742,6.37953,1.79709e-06
1488,0.73082,6.38003,1.70935e-06
1489,0.720973,6.38053,1.6203e-06
1490,0.7112,6.38102,1.53262e-06
1491,0.701502,6.3815,1.4452e-06
1492,0.691877,6.38198,1.3553e-06
1493,0.682326,6.38244,1.2708e-06
1494,0.672847,6.38289,1.18664e-06
1495,0.663441,6.38333,1.10052e-06
1496,0.654106,6.38376,1.01591e-06
1497,0.644841,6.38419,9.33725e-07
1498,0.635648,6.38461,8.50954e-07
1499,0.626524,6.38501,7.70067e-07
1500,0.61747,6.38541,6.86734e-07
1501,0.608485,6.3858,6.0455e-07
1502,0.599569,6.38619,5.22696e-07
1503,0.590719,6.38656,4.42433e-07
1504,0.581938,6.38694,3.63633e-07
1505,0.573223,6.38729,2.84587e-07
1506,0.564575,6.38765,2.07657e-07
1507,0.555992,6.38799,1.2953e-07
1508,0.547476,6.38834,4.9424e-08
1509,0.539023,6.38866,-2.94464e-08
1510,0.530635,6.38899,-1.04688e-07
1511,0.52231,6.38931,-1.78939e-07
1512,0.51405,6.38962,-2.5132e-07
1513,0.505853,6.38993,-3.24254e-07
1514,0.497717,6.39023,-4.01966e-07
1515,0.489644,6.39051,-4.73649e-07
1516,0.481632,6.3908,-5.40163e-07
1517,0.473682,6.39108,-6.07523e-07
1518,0.465792,6.39135,-6.85466e-07
1519,0.457963,6.39162,-7.62665e-07
1520,0.450193,6.39188,-8.31646e-07
1521,0.442481,6.39213,-8.99512e-07
1522,0.434829,6.39238,-9.64989e-07
1523,0.427236,6.39262,-1.03482e-06
1524,0.4197,6.39286,-1.10765e-06
1525,0.412222,6.39309,-1.17387e-06
1526,0.404801,6.39332,-1.23695e-06
1527,0.397436,6.39353,-1.29796e-06
1528,0.390128,6.39375,-1.36501e-06
1529,0.382876,6.39396,-1.43301e-06
1530,0.375679,6.39416,-1.4962e-06
1531,0.368537,6.39436,-1.56123e-06
1532,0.36145,6.39455,-1.62978e-06
1533,0.354417,6.39473,-1.68263e-06
1534,0.347438,6.39491,-1.73183e-06
1535,0.340514,6.39508,-1.78028e-06
1536,0.333642,6.39526,-1.82425e-06
1537,0.326824,6.39543,-1.85594e-06
