Unnamed: 0,Eepi,Kepi,Kstroma,eyelid-pressure,thickness_central 1d,thickness_central 4d,thickness_midperi 1d,thickness_midperi 4d,power_eye 1d,power_eye 4d,R_n 1d,R_n 4d,error
27,0.0009161084761551713,8.641263197074155e-07,0.004234650117229271,0.00023066181031381318,-0.0047300516697723755,-0.005660065606381805,0.0008508706057880205,0.0009716753278184581,-1.5899780658871023,-1.6498882783707245,7.882214414904939,7.893258548613488,0.13093784966456415
28,0.0012809565428515024,2.502689108960267e-06,0.0016033554067820097,0.0002191621344176285,-0.005220054183381444,-0.006580077432784742,0.0009716747396866371,0.0014233839448850663,-1.7489174794398323,-1.8717786803954937,7.911582079512614,7.934433871492358,0.07865325259783543
29,0.0010773458912815854,2.1555047198040712e-06,0.0010135008996041788,0.0002397675674694508,-0.0037600299258023426,-0.005610058037651293,0.00042543506071946596,0.0008823812487451094,-1.3601880158185295,-1.9435699655903633,7.8401388995519286,7.9478480305069334,0.02300800237782133
30,0.0011814533326206047,7.803829952641076e-07,0.002061067531487364,0.0001814508822022015,-0.004050038745150052,,0.0006762321253443379,,-1.3728805355106104,,7.842451228691771,,
31,0.0014044010089109536,3.193310843330726e-06,0.003388210330559272,0.0001852063922929113,-0.004440042275054325,-0.005250051953853238,0.0007431996053709825,0.0008233043916107199,-1.528447157062807,-1.5961950051186378,7.870903639140052,7.883359037714461,0.16413942051018288
32,0.001488653973635086,2.325907600330561e-06,0.001372630392506116,0.00021938972556347468,-0.004870070006839693,-0.005850090190485442,0.0008955150235547826,0.0010294541655052683,-1.6086954431037697,-1.6522246929115667,7.88566154435925,7.893689881440894,0.1330221248234788
33,0.0009466124578442342,3.3105850585508115e-06,0.002638820857254094,0.00017571073347302904,-0.0042700460236422474,,0.0007655244149094229,,-1.4741047605796567,,7.860941235017907,,
34,0.0014774308743124907,3.613046773754375e-06,0.0008012805054196929,0.00019555850392230043,-0.004240029725699215,-0.006150059266750538,0.0005554269916510576,0.0011279365503358216,-1.5297438374626395,-2.0435009510762967,7.871141663547909,7.966595762156238,0.0030428596632024107
35,0.001015777259135523,9.82736703079386e-07,0.001091662044278751,0.00019206539666588956,-0.0050200531551471625,-0.0059200652745780985,0.0010071358624066454,0.0011056172797969319,-1.6134065291803736,-1.6237609523532868,7.886529647516044,7.888438309866144,0.15467476607109204
36,0.0012653653525363394,2.8131132835524466e-06,0.0014892368915414445,0.00024839400669706107,-0.005420050606057478,,0.0010793436691647201,,-1.7134566167325715,,7.905010930241845,,
37,0.0008779630680366979,2.62707360147039e-06,0.003760923547905775,0.0002276521042543569,-0.004940056484353826,-0.0059000711416818535,0.0009401620957699836,0.0010964258144899111,-1.6464771875043667,-1.6826746387666134,7.892628901055385,7.899315655373353,0.12241032223895343
38,0.001006148672586586,3.2075967192241364e-06,0.001691440836685441,0.000189934205476346,-0.004300040149633116,-0.005630059002772872,0.0006092617064492531,0.0009624853773714595,-1.5429895315663487,-1.8256348951175596,7.873573926823029,7.9258358117785495,0.03252162367222111
39,0.0012745550223722591,1.265739560812784e-06,0.0008512913664111921,0.0001711653064979867,-0.004140039601694519,-0.005290054561132407,0.0005777504562948718,0.0008193593598250018,-1.4821652967285956,-1.717022135335327,7.862417352065096,7.9056711524816174,0.080669979472887
40,0.0010239677845600168,1.888520243597316e-06,0.0016051746148403516,0.00015745528427384505,-0.003860034629032956,-0.005050048453452846,0.0004924034058416682,0.000734011321608892,-1.3961110410242483,-1.6855486344582644,7.8466869076349415,7.899847054072904,0.10995453449853902
41,0.0013490650119184651,1.6952160360178538e-06,0.001717409130396225,0.0001843226584921416,-0.005250060828362137,-0.00623007623047854,0.0010031852462651439,0.00129734224820751,-1.7715983188063618,-1.804471327187379,7.915790731233232,7.921898593799769,0.11225222771882584
42,0.0014902065145067488,1.4292721828052413e-06,0.002430113510315141,0.0001825524580572748,-0.004540034982762682,-0.006230057451521033,0.0006762314794728011,0.0012040973884978948,-1.5820443353866906,-1.9162060847757303,7.880754190196542,7.942729759778265,0.01401482478485408
43,0.0007991654196696798,3.9870087603856555e-06,0.001135400089898586,0.00016113500324451525,-0.004470041337151114,-0.005530054176854954,0.0007208775659966332,0.0009217884387374697,-1.5476678274207245,-1.6861445061918516,7.874433346170922,7.899957239061434,0.10104601954876154
44,0.0011038445149568507,1.33150940729135e-06,0.0022285110086012784,0.00021843986854924656,-0.005250051831327013,-0.006710075611711913,0.0009585389471211611,0.0015034936707528507,-1.7851107398855177,-1.938544850936509,7.918300222343492,7.946907614707964,0.085317154491966
45,0.0012563675223507525,2.108374144491021e-06,0.002240137589856905,0.00019966521414256207,-0.004020051238251707,,0.0006092616115613986,,-1.425469657858038,,7.852046490625258,,
46,0.0008122462308568209,2.586692078936716e-06,0.0011106232941061464,0.00018590305185672186,-0.0036300392908391946,,0.00043857091251750524,,-1.3255844092402285,,7.83384171910974,,
47,0.0013242733711567153,2.888297381620887e-06,0.0018862113516154519,0.00015490638503571057,-0.004960056285665877,-0.006530090364713727,0.0008245997945327127,0.0013655995241309768,-1.6922688316639807,-1.9143305868173357,7.901089890364621,7.942379199081686,0.044562189718292906
48,0.0013310075544354185,1.6440046574941168e-06,0.002731080877717569,0.00013956560425019886,-0.004260021572305275,,0.000523915388980542,,-1.5434282932800443,,7.873654520915892,,
49,0.000976618324075397,1.8732735798272925e-06,0.0013071618324960884,0.00021013339048988992,-0.00437003454894784,-0.006290073022571514,0.0005816991342659297,0.001190960598058767,-1.5537969103065805,-2.0424423923673842,7.875559564131528,7.966396705876706,0.004958800180408314
50,0.000750456126861113,8.932711988664697e-07,0.0011006094694394014,0.00016317404862260278,-0.00432004677441513,-0.005400063521845078,0.0006539081542447506,0.0008456327419710669,-1.5056873760675487,-1.6748527944125016,7.866728095407415,7.897869766788038,0.1060244163708099
51,0.0008296229726040561,1.2184100953510127e-06,0.002153537232994012,0.00016751154197326308,-0.005540080304860716,-0.006310093093899183,0.0013839740909387804,0.0014050120048815437,-1.6357787249416873,-1.5785126090911632,7.89065474118928,7.880104340364035,0.19633800537429197
52,0.0012861218807210136,1.961410871883923e-06,0.0029943578000210308,0.0001914401676775892,-0.004960055727147257,-0.005800067084921673,0.0009585389471217509,0.0010964294999404045,-1.6772414351775566,-1.6997418172022734,7.898311257198889,7.902472406967447,0.12183035610285751
53,0.0009842396770928293,4.794933822225833e-06,0.0012982441258778574,0.00024466142701914907,-0.005220083421695512,-0.0060400965066325085,0.001271063020913725,0.001122697234823361,-1.465894760073283,-1.4062682915640394,7.859438316393832,7.848540343688796,0.35393252656865737
54,0.0007934595574427178,4.532898156882135e-06,0.0015095708801941598,0.00014420436133736966,-0.004610049288924022,-0.005840069634336219,0.0007208782374451203,0.0010649194364214729,-1.6210440206691459,-1.8162562121370414,7.8879374001795535,7.924090541955432,0.04867822699768485
55,0.0009428783890281903,4.999954848640841e-06,0.003734534752011644,0.00023086766877630167,-0.0036100427531640805,,0.0005462399876086099,,-1.2604813526438647,,7.822021612159992,,
56,0.0010734941405146925,2.126294707955071e-06,0.0012246954168809874,0.00018046011396002996,-0.005000049813763362,-0.00588006066500104,0.0009848086946506185,0.0011187493447912256,-1.6448678269354247,-1.6629343965668468,7.892331866755979,7.895667636916718,0.1348592286738806
57,0.0014370907119939894,3.780100874190554e-06,0.002543285542944381,0.00014973672496691298,-0.005000053466329521,-0.00587006565892096,0.000908652393929385,0.0011410753042778582,-1.7455078951469645,-1.8004845558175049,7.910949784697743,7.921157342492202,0.10034133077486157
58,0.0012246505222645741,2.940780450283475e-06,0.0011754043899050931,0.0002333610747305297,-0.00407003501289252,-0.005590055362609987,0.0005370520767573467,0.0009309770458528627,-1.4522727311937444,-1.815774653057609,7.856945941921667,7.924000949849209,0.03649023329283659
59,0.001246562666295022,1.003892955575006e-06,0.0018704981888115672,0.00023547662552843358,-0.003840047630150875,,0.0008233090225297016,,-1.0937973014571156,,7.791920413520678,,
60,0.000862041803372947,3.9181001290223885e-06,0.0009077045412659137,0.00015132666004487482,-0.004290039501128447,-0.005470054526819305,0.0006276358640132582,0.0009007557670330096,-1.5413376856494523,-1.77436547249755,7.873270521748373,7.916304510174797,0.05289158737319872
61,0.0013529673815675725,1.166622529408623e-06,0.003558160821929348,0.00020814490165592807,-0.004220046489320818,-0.0048600542447916825,0.0007300656820560664,0.0006578558608368243,-1.4074536292202495,-1.420705286347392,7.848756694269769,7.8511762298085275,0.3444251324209697
62,0.0013398703524021324,5.925050753159433e-06,0.0023351546508377165,0.00022219033826271088,-0.0053200627016091115,-0.006160071613445527,0.0013655995241305188,0.0011765390606281387,-1.4403963188765587,-1.3737752249938922,7.854774246268074,7.84261427510046,0.3959595731395199
63,0.0012194045865704225,1.8459038583864738e-06,0.0011926513283605756,0.00017605200039758702,-0.0037500363157764866,-0.0051500567731299005,0.00044775808842489884,0.0007523888957609512,-1.3668983362458746,-1.779730358052987,7.841361218936017,7.917300801437579,0.06651679520394585
64,0.0014507658539618404,3.012138573323648e-06,0.002880698951602965,0.00020625489658063735,-0.004390032366020057,-0.0059400496120599125,0.0006315850011193447,0.0010793441312070204,-1.5469095701790536,-1.8728176973373891,7.874294038917821,7.934627688261732,0.01864208147767492
65,0.0008984294222002526,5.384165274794834e-06,0.004440488019728449,0.00023783084012800093,-0.00358003346714926,,0.0004162474711412109,,-1.3079616537207173,,7.830638607932555,,
66,0.0011639871127793865,1.4121109604294744e-06,0.0017268050244076474,0.0001418896973947778,-0.003970022400456234,,0.0004661339879308904,,-1.4456292334397745,,7.855730977996776,,
67,0.0013928860716937036,1.1757215738910662e-06,0.0012305224622486026,0.00024299740894176294,-0.004520047148355709,-0.005480060801943576,0.0007392536321512641,0.0009217918920285256,-1.5891944911975386,-1.712217275318018,7.882070171766362,7.904781468900304,0.09104338588763251
68,0.0013668001886479849,1.5088682340716063e-06,0.002377158755278993,0.00014246585661037967,-0.004830039023515961,-0.006830078069846972,0.0007392538017104364,0.001473267814818803,-1.687317694162033,-2.0982046169908983,7.900174186851924,7.976896050147362,0.04498723613612833
69,0.0009098485950899675,7.535534993559023e-07,0.0009880060239019,0.0001689345568946913,-0.003810024031341022,,0.00040311168256006863,,-1.382587171070739,,7.844220508687238,,
70,0.001278148811859886,2.302249608339449e-06,0.0010675443543930964,0.00019260560497998648,-0.004960047888194347,-0.0068100846320755595,0.0008154110885288945,0.0014732695713775973,-1.663839959044445,-1.9435174828207877,7.8958349121175555,7.94783820756583,0.03028744199979471
71,0.0009621601600638019,1.1945537958278972e-06,0.0008780524550303745,0.0002297366811796092,-0.004000047296829637,,0.0008141186122582675,,-1.1932888680210425,,7.809859495756806,,
72,0.0008538578837841188,8.022407350028141e-07,0.003467538419565892,0.00014780418578282914,-0.005190079525238103,-0.005910089774286302,0.001330139776177297,0.0011634009509247298,-1.4400691614602366,-1.3758937518779604,7.854714439945231,7.843000378205192,0.3933552988312357
73,0.0009977832308250684,1.451914589827669e-06,0.0026622583598647173,0.000243856668067142,-0.004040054149708094,,0.000854820521816374,,-1.1855144581352874,,7.808454736266962,,
74,0.0012555192732405492,5.225157087423305e-06,0.0036392704774894967,0.00020224885942610388,-0.004670058743503826,-0.005360068232538866,0.0009401640130338243,0.0008902802868452075,-1.497267515444321,-1.4849816696206304,7.865184497506074,7.862933242006245,0.26551836419959446
75,0.0009745639835404764,5.507142437020756e-06,0.0024090516840870172,0.00023985788196637163,-0.003960038924487035,-0.005610068442972932,0.0004884575075276426,0.000917840513594885,-1.419247461359781,-1.8652532161050672,7.8509099818194565,7.933216836934974,0.024951984471796338
76,0.0012627275457747682,5.3279134593982716e-06,0.0032495689306687565,0.0002098405086633334,-0.004640048954501548,-0.0051900550540782825,0.0008955170496879744,0.0009126041121806927,-1.5838754962732295,-1.5838062134664312,7.881091172317451,7.881078421920748,0.1805239142960029
77,0.001083958745371516,4.134094983127405e-06,0.0021765072664583413,0.00019117116587939487,-0.003950035804290868,-0.005420056825625588,0.0005107805382997058,0.0008771442766055057,-1.4475123813871633,-1.8572867518212206,7.856075330231449,7.931731554078154,0.023398869705176073
78,0.0013073242293074182,1.0132395149070756e-06,0.0028482822091472327,0.0001992899962874379,-0.004330028767770749,-0.006120048902134863,0.0005908848244525478,0.001146311956969577,-1.5300916507713254,-1.9468447016584207,7.871205512150871,7.948460994731498,0.003996550459917423
79,0.0008768234742257887,1.0719898866747037e-06,0.003615951238665235,0.00013901522939798548,-0.0038500254207041937,,0.0004438107669100591,,-1.3941021990919964,,7.846320449511643,,
80,0.000922345339679598,1.6503280562259115e-06,0.0010768388824630053,0.00024059843795957344,-0.005230044289836998,-0.007090075950703531,0.0009230796516539116,0.001679418853574123,-1.7616973553381285,-2.02154890498862,7.91395295999771,7.962469832593295,0.06920075392553579
81,0.001466098538154706,2.732583613416221e-06,0.005577558173664604,0.00023617061990195538,-0.004410045141912677,-0.005160053499479039,0.000783900329326008,0.0007392535755219795,-1.4278133703637366,-1.4395242863967184,7.852474664304095,7.854614835562182,0.3196153557867925
82,0.001055340836498998,5.07313268735565e-06,0.005111579006206753,0.0001831649076381121,-0.004350055965601327,-0.004950062952982101,0.0008955170496876205,0.0007156411623376394,-1.321767174013189,-1.2904428015382763,7.833147676310706,7.827456977430078,0.5355128277151392
83,0.0009131236187836137,1.3023435815456284e-06,0.0007375102343698385,0.00014615628636336451,-0.0041200312182503585,,0.0005331038675403521,,-1.513997697637322,,7.8682522059379885,,
84,0.0009046758245796972,8.744783168954349e-07,0.004358996736549072,0.0001933106700893277,-0.004270023715377026,-0.00632005386057103,0.0005422916896205554,0.0011646887862579933,-1.5213163919388109,-2.067817439768042,7.869594941469818,7.971171087666463,0.005317159387098956
85,0.0009337826414882244,2.4657672910556075e-06,0.0007444275062603738,0.0001336817014565623,-0.004440056170632062,-0.005590081385489644,0.0006276389872335933,0.0009677270932063053,-1.6297174822010092,-1.8759736168431687,7.889536713801519,7.935216447142898,0.03247887959112873
86,0.001170387563940172,1.6028165629217718e-06,0.0016241425188462204,0.00016044855120553317,-0.00405004243939118,-0.005380064620363431,0.0005370513332457194,0.0008508698455663849,-1.4657465040575985,-1.7908476782524758,7.859411182003537,7.919366152610416,0.04519372696760278
87,0.0008147428094822892,1.941787350574164e-06,0.0009335517658831042,0.0002036349093351728,-0.005210048882557945,-0.007000084328877845,0.0009047045679982171,0.0016426707835222737,-1.7878156998170809,-2.048998529622601,7.9188027715013405,7.96762971227937,0.08549050183588697
88,0.0009518995466112175,7.818161454597759e-07,0.004304240340566679,0.00020257147115189256,-0.004240029552486105,,0.0005147271208340645,,-1.5012439951914658,,7.865913422889932,,
89,0.0012433017654978574,8.543457063669534e-07,0.0018326695654140195,0.0002148284414911865,-0.004050025301066559,-0.005890045275709778,0.0005015923161940938,0.001016319796174725,-1.4563975174701227,-1.9600252866423133,7.857700472610784,7.950929089526104,0.003769505824101268
90,0.0009011079639133867,5.450851836639859e-06,0.001774958051522046,0.0002015963929976712,-0.005190059844529769,-0.005900067906455059,0.0012447955396584082,0.0011988655324067718,-1.5554962405102728,-1.5089873199159172,7.875871872816873,7.8673332334528405,0.24443008454642828
91,0.001434076578064358,1.3824831753503125e-06,0.0019063066695792668,0.0002056988960099099,-0.004110036804908526,-0.005420053304650084,0.000555427254013835,0.0008600580213564482,-1.4709376584788103,-1.755151906389294,7.860361398783714,7.912738492377444,0.061069590048861346
92,0.0013313989674312438,1.1300056033338628e-06,0.000997035682926689,0.00015579176521806606,-0.0036400345109894316,-0.005110055746828726,0.00041624747114100275,0.0007432016700888514,-1.3356028646075728,-1.8002427504978584,7.835663841643886,7.921112388642508,0.06721350495736891
93,0.0011215674815296401,2.544483764149472e-06,0.0015446553528428845,0.00019570378268559988,-0.00475004820657525,-0.005780062275550779,0.0008324957571490335,0.001029458365173451,-1.6245667434367306,-1.7198704900631157,7.888586882535699,7.906198657705877,0.09425211676009454
94,0.0010339999318088491,1.9129349935495843e-06,0.0007270535841221487,0.0002473119784617915,-0.005300044288509671,-0.006860066010437212,0.0009716733438804026,0.001588832189357986,-1.801919885905022,-1.9769918311901833,7.921424194160339,7.95410837121366,0.09193636546716709
95,0.001343373251770398,4.8843544182592436e-06,0.0019544746315229154,0.000224417050807456,-0.00418005049001878,,0.0008994666953459213,,-1.2621754818205488,,7.822328746106596,,
96,0.0008500661651123112,3.4879226097527487e-06,0.0009432588854674973,0.00021109638219853576,-0.005700065973963206,-0.0068600858861174105,0.0012001472346254774,0.0016374354465114177,-1.8567131933913643,-1.8696198180018797,7.931624640208051,7.93403119059069,0.14449079788947292
97,0.001016811517138983,1.6787546372245006e-06,0.001658740295542707,0.0001433378465446897,-0.0040500374661778665,-0.005470057839313515,0.0005331039929384884,0.0008863276789899954,-1.4712748970653777,-1.837333072493884,7.860423136693635,7.928013791808808,0.027560518179522313
98,0.0009973135560726238,3.4490232598862986e-06,0.0018487780085437628,0.00018824236382357533,-0.004940070598076121,-0.0058500886098799,0.0009493524181378513,0.0010609711651336229,-1.6262163770808797,-1.647448807754742,7.888891061306263,7.892808240580554,0.14048228599744855
99,0.0007586184942347442,1.108236295611663e-06,0.004599872852291973,0.00022356572024913632,-0.00495002765903689,,0.0007432002319550657,,-1.6875690673886439,,7.900220672739963,,
100,0.001210295986383645,2.0735773241035496e-06,0.0011220518529974773,0.0001870619328455471,,,,,,,,,
101,0.0010211670261492409,2.2811446929987043e-06,0.003368508573281361,0.0001889209710181025,,,,,,,,,
102,0.001478137808499311,4.408005166289077e-06,0.002133097657047644,0.00024765689329161956,,,,,,,,,
103,0.0007651359584370412,4.033873071031135e-06,0.00248932941353128,0.0002464888242756021,,,,,,,,,
104,0.0008098214283198776,2.990050452260197e-06,0.002676783758915874,0.0002423410431115813,,,,,,,,,
105,0.0013728734467411464,3.298143830695422e-06,0.005183659839445537,0.0002209851815001245,,,,,,,,,
106,0.0009596086277345457,4.4439985304996365e-06,0.00493176036358123,0.0002167061648284005,,,,,,,,,
107,0.001131775282913783,4.7598541220695534e-06,0.003501290993915823,0.0002490535050762289,,,,,,,,,
108,0.0013789147530443855,2.2496196353016723e-06,0.0011415231468310284,0.0002175926223709078,,,,,,,,,
109,0.0013826514352566605,3.1452126717790694e-06,0.0009164381670884883,0.00020493291145614315,,,,,,,,,
110,0.0007814296135738517,3.3439201836990003e-06,0.004087007371285764,0.0002086460590502616,,,,,,,,,
111,0.0011883859070686632,5.858085311820963e-06,0.003948284721175231,0.0001895218180176863,,,,,,,,,
112,0.000980946898993676,9.53789697036032e-07,0.002048650409349504,0.00016546262843338016,,,,,,,,,
113,0.0011497464502075233,4.721147729233583e-06,0.004192906624887404,0.000169549274425644,,,,,,,,,
114,0.001202265357994501,1.1584369408504318e-06,0.001018229629641074,0.00022337646667771693,,,,,,,,,
115,0.0010616260532115302,2.838850546386652e-06,0.0038914568669855907,0.00013477723224248557,,,,,,,,,
116,0.0014941775090885207,3.582651817239088e-06,0.002330091043131749,0.0002160704715075757,,,,,,,,,
117,0.0013698966299397456,1.1369838414852224e-06,0.0014085116091735205,0.00017900519474442128,,,,,,,,,
118,0.0012168035742545266,3.6753359975122476e-06,0.0029191610677145353,0.00016514313653387608,,,,,,,,,
119,0.0009241071043415373,5.560022200597138e-06,0.0020307682211437687,0.00018669876246230492,,,,,,,,,
120,0.0012523324648091492,8.403842032306427e-07,0.004070861287584575,0.0001974356860057595,,,,,,,,,
121,0.0008276708034558901,1.5475317811815217e-06,0.0007916631702651381,0.00023535827218920219,,,,,,,,,
122,0.00119087937049363,9.179000688803087e-07,0.0051453323151797814,0.00024118804061067035,,,,,,,,,
123,0.0010518649214836047,2.0144705493550306e-06,0.0019783923492830177,0.00022848982029444835,,,,,,,,,
124,0.0013185802676284482,5.178022013613921e-06,0.004129795516092725,0.000173159630049673,,,,,,,,,
125,0.0008182394802717396,1.4972852628688703e-06,0.0047898099059478115,0.00023722560830345327,,,,,,,,,
126,0.0014216726644333186,1.079861775759182e-06,0.0029462848419271057,0.00021094211615293955,,,,,,,,,
127,0.000927087274063642,3.123875107540628e-06,0.004631637999545955,0.0002443029540271918,,,,,,,,,
128,0.0012944501455092266,1.5719919568930749e-06,0.002790273076683159,0.00022278831623387846,,,,,,,,,
129,0.0011267490858974814,2.7757746889929185e-06,0.0009214655120491033,0.00023494621989018086,,,,,,,,,
130,0.0009887768058227011,1.055371141177286e-06,0.002822589583756493,0.00023419243522330342,,,,,,,,,
131,0.0011415463178364794,1.2513759564323252e-06,0.005007415462370037,0.00022150070578399737,,,,,,,,,
132,0.0008874410767835951,2.5656362187212637e-06,0.001673933321437716,0.0002010387458305944,,,,,,,,,
133,0.001419564476319472,3.8905228417263015e-06,0.0008073297866989673,0.00017042612531237758,,,,,,,,,
134,0.0008473739762240224,9.790575816133275e-07,0.005549934180893074,0.00021179609936442743,,,,,,,,,
135,0.000863707511072453,5.667478040626629e-06,0.004537530753389696,0.00023209284373565742,,,,,,,,,
136,0.001096809500139092,1.6250646921114646e-06,0.0032457552265504,0.00015681342577772084,,,,,,,,,
137,0.0014138132133288052,2.063465312239433e-06,0.0007504575110221675,0.00023892827669033936,,,,,,,,,
138,0.0013989019285746643,9.449493342038445e-07,0.0014333409070392848,0.00020300876095538092,,,,,,,,,
