*Step  = 1
*Time  = 0.1
*Data  = x;y;z
2,5.19036,5.5997,-4.27513e-08
3,5.99305,5.04218,1.50343e-08
13,0,6.98035,0
22,5.23077,5.57056,-3.17611e-08
23,5.27129,5.54136,-2.18676e-08
24,5.3119,5.51207,-1.31607e-08
25,5.35257,5.48273,-5.41713e-09
26,5.39332,5.45334,1.48635e-09
27,5.43416,5.42392,7.57921e-09
28,5.47511,5.39448,1.28651e-08
29,5.51617,5.36505,1.73632e-08
30,5.55734,5.33565,2.11176e-08
31,5.59865,5.30631,2.41731e-08
32,5.64011,5.27705,2.65796e-08
33,5.68173,5.24792,2.83981e-08
34,5.72359,5.21892,2.96575e-08
35,5.7658,5.19006,3.03472e-08
36,5.80857,5.16132,3.09644e-08
37,5.85231,5.13269,3.24847e-08
38,5.89766,5.1037,3.07318e-08
39,5.94424,5.07343,2.04724e-08
1668,0.00530222,6.97762,-8.477e-06
1669,0.0102876,6.97548,-8.50603e-06
1670,0.0147521,6.97453,-8.51769e-06
1671,0.01927,6.97398,-8.52357e-06
1672,0.0238737,6.97361,-8.52715e-06
1673,0.0285394,6.97335,-8.52921e-06
1674,0.0332637,6.97316,-8.53029e-06
1675,0.0380427,6.97301,-8.53066e-06
1676,0.042875,6.9729,-8.53052e-06
1677,0.0477594,6.97282,-8.53e-06
1678,0.052693,6.97276,-8.52921e-06
1679,0.0576754,6.9727,-8.52819e-06
1680,0.0627058,6.97266,-8.52702e-06
1681,0.0677832,6.97262,-8.52571e-06
1682,0.0729054,6.97258,-8.5243e-06
1683,0.0780724,6.97255,-8.5228e-06
1684,0.0832847,6.97252,-8.52122e-06
1685,0.0885416,6.97248,-8.51958e-06
1686,0.0938427,6.97244,-8.51788e-06
1687,0.0991874,6.97242,-8.51612e-06
1688,0.104577,6.97238,-8.5143e-06
1689,0.11001,6.97233,-8.51244e-06
1690,0.115487,6.97229,-8.51051e-06
1691,0.121009,6.97225,-8.50854e-06
1692,0.126576,6.9722,-8.50651e-06
