*Step  = 1
*Time  = 0.1
*Data  = x;y;z
5,0,2.9147,0
6,2.83214,2.45276,6.13296e-06
7,5.08563,1.17547,3.02092e-06
11,6.19477,-0.00404172,1.31988e-06
712,0.00527006,2.9121,6.08688e-06
713,0.00991262,2.91092,6.10736e-06
714,0.0143891,2.91038,6.12161e-06
715,0.0189181,2.91006,6.13255e-06
716,0.0235035,2.90985,6.14174e-06
717,0.0281414,2.9097,6.14979e-06
718,0.03283,2.90959,6.15703e-06
719,0.0375685,2.90952,6.16367e-06
720,0.0423556,2.90947,6.16986e-06
721,0.0471911,2.90944,6.17568e-06
722,0.0520742,2.90941,6.18124e-06
723,0.0570044,2.90939,6.18658e-06
724,0.0619813,2.90937,6.19178e-06
725,0.0670036,2.90936,6.19687e-06
726,0.0720713,2.90934,6.20188e-06
727,0.0771836,2.90932,6.20685e-06
728,0.0823402,2.90929,6.2118e-06
729,0.0875411,2.90927,6.21674e-06
730,0.0927866,2.90924,6.22168e-06
731,0.0980762,2.9092,6.22665e-06
732,0.103409,2.90916,6.23163e-06
733,0.108786,2.90913,6.23665e-06
734,0.114206,2.90907,6.2417e-06
735,0.119671,2.90901,6.2468e-06
736,0.125181,2.90895,6.25193e-06
737,0.130734,2.90888,6.25711e-06
738,0.136334,2.90882,6.26234e-06
739,0.141976,2.90874,6.26761e-06
740,0.147665,2.90865,6.27293e-06
741,0.153399,2.90857,6.27831e-06
742,0.159179,2.90847,6.28372e-06
743,0.165005,2.90837,6.28919e-06
744,0.170877,2.90826,6.29471e-06
745,0.176796,2.90814,6.30027e-06
746,0.182763,2.90803,6.30587e-06
747,0.188777,2.9079,6.31152e-06
748,0.194839,2.90777,6.31721e-06
749,0.200949,2.90763,6.32295e-06
750,0.207108,2.90749,6.32873e-06
751,0.213315,2.90734,6.33454e-06
752,0.219572,2.90719,6.34038e-06
753,0.225877,2.90703,6.34626e-06
754,0.232233,2.90686,6.35217e-06
755,0.238639,2.90669,6.35811e-06
756,0.245097,2.90652,6.36408e-06
757,0.251605,2.90633,6.37007e-06
758,0.258165,2.90614,6.37609e-06
759,0.264778,2.90594,6.38211e-06
760,0.271443,2.90574,6.38817e-06
761,0.278161,2.90554,6.39425e-06
762,0.284933,2.90532,6.40034e-06
763,0.29176,2.9051,6.40644e-06
764,0.298643,2.90487,6.41255e-06
765,0.305579,2.90464,6.41868e-06
766,0.312571,2.9044,6.42482e-06
767,0.31962,2.90415,6.43096e-06
768,0.326726,2.90389,6.43712e-06
769,0.333888,2.90364,6.44329e-06
770,0.341107,2.90337,6.44946e-06
771,0.348385,2.90309,6.45563e-06
772,0.355721,2.90281,6.46182e-06
773,0.363117,2.90251,6.468e-06
774,0.370571,2.90221,6.47418e-06
775,0.378087,2.9019,6.48038e-06
776,0.385661,2.90158,6.48658e-06
777,0.393298,2.90126,6.49278e-06
778,0.400996,2.90093,6.49898e-06
779,0.408755,2.90058,6.50519e-06
780,0.416577,2.90024,6.5114e-06
781,0.424462,2.89987,6.51762e-06
782,0.43241,2.8995,6.52384e-06
783,0.440422,2.89911,6.53005e-06
784,0.448498,2.89873,6.53627e-06
785,0.456639,2.89833,6.54248e-06
786,0.464846,2.89791,6.54869e-06
787,0.473117,2.8975,6.55491e-06
788,0.481456,2.89705,6.56112e-06
789,0.489862,2.89662,6.56732e-06
790,0.498336,2.89615,6.57352e-06
791,0.506877,2.89569,6.57973e-06
792,0.515486,2.89521,6.58592e-06
793,0.524165,2.89472,6.59211e-06
794,0.532913,2.89422,6.59829e-06
795,0.54173,2.8937,6.60446e-06
796,0.550619,2.89317,6.61063e-06
797,0.55958,2.89263,6.61677e-06
798,0.568612,2.89208,6.62291e-06
799,0.577716,2.89151,6.62905e-06
800,0.586892,2.89093,6.63516e-06
801,0.596143,2.89033,6.64126e-06
802,0.605468,2.88972,6.64734e-06
803,0.614867,2.8891,6.65341e-06
804,0.624342,2.88846,6.65946e-06
805,0.633891,2.88781,6.6655e-06
806,0.643518,2.88714,6.6715e-06
807,0.653221,2.88646,6.67748e-06
808,0.663002,2.88575,6.68345e-06
809,0.67286,2.88503,6.68939e-06
810,0.682799,2.88431,6.69529e-06
811,0.692816,2.88356,6.70117e-06
812,0.702913,2.88278,6.70702e-06
813,0.713091,2.882,6.71283e-06
814,0.723351,2.88121,6.71861e-06
815,0.733693,2.88038,6.72436e-06
816,0.744117,2.87954,6.73007e-06
817,0.754626,2.87869,6.73574e-06
818,0.765217,2.87782,6.74136e-06
819,0.775894,2.87692,6.74695e-06
820,0.786655,2.87601,6.75248e-06
821,0.797504,2.87507,6.75798e-06
822,0.808437,2.87411,6.76342e-06
823,0.819458,2.87314,6.76881e-06
824,0.830567,2.87214,6.77414e-06
825,0.841764,2.87112,6.77943e-06
826,0.853051,2.87008,6.78465e-06
827,0.864428,2.86901,6.78981e-06
828,0.875895,2.86792,6.79491e-06
829,0.887454,2.86682,6.79994e-06
830,0.899105,2.86569,6.80491e-06
831,0.910849,2.86453,6.8098e-06
832,0.922687,2.86334,6.81462e-06
833,0.934619,2.86214,6.81937e-06
834,0.946643,2.86091,6.82403e-06
835,0.958764,2.85965,6.82861e-06
836,0.970985,2.85837,6.8331e-06
